id_logradouro;desc_logradouro
654;AVENIDA ESTRELA DO MAR
655;AVENIDA EUCLIDES MIRAGAIA
656;AVENIDA EUCLIDES PAES MENDONCA
657;AVENIDA EUDALDO MOTA
658;AVENIDA EUGENIO KRAUSE
659;AVENIDA EUGENIO NEGRI
660;AVENIDA EURICO LOBO
661;AVENIDA EUROPA
662;AVENIDA EUSEBIO MATOSO
663;AVENIDA EUTERPE
664;AVENIDA EXPEDITO GARCIA
665;AVENIDA EXTREMIDADE
666;AVENIDA EZELINO DA CUNHA GLORIA
667;AVENIDA F
668;AVENIDA F A
669;AVENIDA FAB
670;AVENIDA FARRAPOS
671;AVENIDA FARROUPILHA
672;AVENIDA FEDERAL
673;AVENIDA FEIJO
674;AVENIDA FEIRA DE SANTANA
675;AVENIDA FELICIANO SALLES CUNHA
676;AVENIDA FELIPE SCHMIDT
677;AVENIDA FERNANDES BASTOS
678;AVENIDA FERNANDES LIMA
679;AVENIDA FERNANDO CORREA DA COSTA
680;AVENIDA FERNANDO CORREIA DA COSTA
681;AVENIDA FERNANDO FERRARI
682;AVENIDA FERNANDO GUILHON
683;AVENIDA FERNANDO LUIZ HENRIQUE
684;AVENIDA FERNANDO MACHADO
685;AVENIDA FERNAO DIAS PAES LEME
686;AVENIDA FERROVIARIOS
687;AVENIDA FILINTO MULLER
688;AVENIDA FILTROS MANN
689;AVENIDA FIRMINO DIAS
690;AVENIDA FLORES DA CUNHA
691;AVENIDA FLORIANO PEIXOTO
692;AVENIDA FORTALEZA
693;AVENIDA FORTUNATO ERNESTO VETORASSO
694;AVENIDA FRANCISCO ALVES MONTEIRO
695;AVENIDA FRANCISCO AMARAL
696;AVENIDA FRANCISCO DE PAULA LEITE
697;AVENIDA FRANCISCO DE SA
698;AVENIDA FRANCISCO DESLANDES
699;AVENIDA FRANCISCO ELISIARIO
700;AVENIDA FRANCISCO FALCONI
701;AVENIDA FRANCISCO FERREIRA LOPES
702;AVENIDA FRANCISCO GENEROSO DA FONSECA
703;AVENIDA FRANCISCO GLICERIO
704;AVENIDA FRANCISCO JOSE DE CAMARGO ANDRADE
705;AVENIDA FRANCISCO JUNQUEIRA
706;AVENIDA FRANCISCO L DE AGUIAR
707;AVENIDA FRANCISCO MAGNANI
708;AVENIDA FRANCISCO MASTROPIETRO
709;AVENIDA FRANCISCO MATARAZZO
710;AVENIDA FRANCISCO QUEIROZ
711;AVENIDA FRANCISCO RODRIGUES FILHO
712;AVENIDA FRANCISCO TAQUES
713;AVENIDA FRANCISCO TREIN
714;AVENIDA FRANQUEIRA
715;AVENIDA FREDERICO DE PAULA CUNHA
716;AVENIDA FREDERICO OZANAN
717;AVENIDA FREDERICO PEIXOTO
718;AVENIDA FREI ANTONIO ZIMMERMANN
719;AVENIDA FREI ORESTES GIRARDI
720;AVENIDA FRIA LIMA
721;AVENIDA FRIMISA
722;AVENIDA G
723;AVENIDA GAGO COUTINHO
724;AVENIDA GAL EUCLYDES DE FIGUEIREDO
725;AVENIDA GAL MAC ARTHUR
726;AVENIDA GAL OSORIO
727;AVENIDA GALEAO COUTINHO
728;AVENIDA GARIBALDI
729;AVENIDA GELU VERVLOET DOS SANTO
730;AVENIDA GENARIO DA COSTA MATOS
731;AVENIDA GENERAL ATAIDE TEIVE
732;AVENIDA GENERAL ATALIBA LEONEL
733;AVENIDA GENERAL BARRETO DE MENEZES
734;AVENIDA GENERAL CARNEIRO
735;AVENIDA GENERAL COUTO MAGALHAES
736;AVENIDA GENERAL ERNESTO DORNELLES
737;AVENIDA GENERAL FLORES DA CUNHA
738;AVENIDA GENERAL GLICERIO
739;AVENIDA GENERAL MELLO
740;AVENIDA GENERAL MELO
741;AVENIDA GENERAL NETTO
742;AVENIDA GENESIO F DE MORAIS
743;AVENIDA GERALDO INACIO
744;AVENIDA GERMANO HOFFMANN
745;AVENIDA GERMARIO DANTAS
746;AVENIDA GERSON A DE MACEDO
747;AVENIDA GERTULIO VARGAS
748;AVENIDA GETULIO VARGAS
749;AVENIDA GIOVANNI GRONCHI
750;AVENIDA GLAYCON DE PAIVA
751;AVENIDA GOIANIA
752;AVENIDA GOIAS
753;AVENIDA GOVERNADOR ABREU SODRE
754;AVENIDA GOVERNADOR ALACID NUNES
755;AVENIDA GOVERNADOR ANTONIO DE MELO E SOUZA
756;AVENIDA GOVERNADOR BLEY
757;AVENIDA GOVERNADOR IVO SILVEIRA
758;AVENIDA GOVERNADOR JANIO QUADROS
759;AVENIDA GOVERNADOR JONES DOS SANTOS NEVES
760;AVENIDA GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA
761;AVENIDA GOVERNADOR JULIO CAMPOS
762;AVENIDA GOVERNADOR JULIO JOSE DE CAMPOS
763;AVENIDA GOVERNADOR LAMENHA FILHO
764;AVENIDA GOVERNADOR MILTON CAMPOS
765;AVENIDA GOVERNADOR MUNIZ FALCAO
766;AVENIDA GOVERNADOR PEDRO TOLEDO
767;AVENIDA GOVERNADOR ROBERTO SILVEIRA
768;AVENIDA GOVERNADOR TARCISIO DE VASCONCELOS MAIA
769;AVENIDA GOVERNADOR THEOBALDO BARBOSA
770;AVENIDA GOVERNADOR VALADARES
771;AVENIDA GRACILIANO RAMOS
772;AVENIDA GRANADEIRO GUIMARAES
773;AVENIDA GUAIRA
774;AVENIDA GUAPORE
775;AVENIDA GUARANY
776;AVENIDA GUARAPARI
777;AVENIDA GUARAPIRANGA
778;AVENIDA GUARARAPES
779;AVENIDA GUARDA MOR LOBO VIANA
780;AVENIDA GUIDO MARLIERI
781;AVENIDA GUILHERME COTCHING
782;AVENIDA GUILHERME DE ALMEIDA
783;AVENIDA GUILHERME DE P XAVIER
784;AVENIDA GUILHERME GIORGI
785;AVENIDA GUILHERME SCHELL
786;AVENIDA GUIMAR GARCIA NETO
787;AVENIDA HEITOR DIAS
788;AVENIDA HEITOR RODRIGUES MAIA
789;AVENIDA HEITOR VILLA LOBOS
790;AVENIDA HELENO NUNES
791;AVENIDA HENRIQUE BIER
792;AVENIDA HENRIQUE VITA
793;AVENIDA HENRIQUE ZIBETTI
794;AVENIDA HENRIQUETO CARDINALLE
795;AVENIDA HERMENEGILDO JOSE DE OLIVEIRA
796;AVENIDA HERMES FONTES
797;AVENIDA HERVAL
798;AVENIDA HIGIENOPOLIS
799;AVENIDA HILDEBRANDO DE VASCONCELOS
800;AVENIDA HISTORIADOR RUBENS DE MENDONCA
801;AVENIDA HONESTINO GUIMARAES
802;AVENIDA HONORATO VIANA
803;AVENIDA HORACIO LAFER
804;AVENIDA HORACIO MACEDO
805;AVENIDA HORACIO NEGRISOLO
806;AVENIDA HORACIO RACCANELLO FILHO
807;AVENIDA HUBERTO NUNES DE OLIVEIRA
808;AVENIDA HUMORISTA
809;AVENIDA IBIRAPUERA
810;AVENIDA IDELFONSO SIMOES LOPES
811;AVENIDA IGNES DE ALMEIDA PIRES
812;AVENIDA IGUACU
813;AVENIDA IJUI
814;AVENIDA ILDA ROSA DA CUNHA
815;AVENIDA IMPERADOR
816;AVENIDA IMPERATRIZ LEOPOLDINA
817;AVENIDA INACIO CURI
818;AVENIDA INDAIA OESTE
819;AVENIDA INDEPENDENCIA
820;AVENIDA INDIANOPOLIS
821;AVENIDA INDUSTRIAL
822;AVENIDA INGLATERRA
823;AVENIDA INOCENCIO SERAFICO
824;AVENIDA INTEGRACAO NACIONAL
825;AVENIDA INTERLAGOS
826;AVENIDA INTERVENTOR MANOEL RIBAS
827;AVENIDA INTERVENTOR MARIO CAMARA
828;AVENIDA IPANEMA
829;AVENIDA IPE
830;AVENIDA IPEROIG
831;AVENIDA IPIRANGA
832;AVENIDA IRAI
833;AVENIDA IRMAOS PEREIRA
834;AVENIDA ITABERABA
835;AVENIDA ITABUNA
836;AVENIDA ITAITE
837;AVENIDA ITAJOBI
838;AVENIDA ITALIA
839;AVENIDA ITALO ADAMI
840;AVENIDA ITALO LORANDI
841;AVENIDA ITAMARATI
842;AVENIDA ITAMBE
843;AVENIDA ITAOCA
844;AVENIDA ITAPARK
845;AVENIDA ITAPEMIRIM
846;AVENIDA ITAQUERA
847;AVENIDA ITORORO
848;AVENIDA IVANETE MACHADO
849;AVENIDA JABAQUARA
850;AVENIDA JACANA
851;AVENIDA JACARAIPE
852;AVENIDA JACIARA
853;AVENIDA JACINTO SA
854;AVENIDA JACOB LOPES CASTRO
855;AVENIDA JAGUARARI
856;AVENIDA JAIME BRASIL
857;AVENIDA JANDIRA
858;AVENIDA JATOBA
859;AVENIDA JATUARANA
860;AVENIDA JEQUITAIA
861;AVENIDA JERONIMO DE ALBUQUERQUE
862;AVENIDA JERUSALEM
863;AVENIDA JERUZALEM
864;AVENIDA JETURLIO VAGAS
865;AVENIDA JK
866;AVENIDA JOANA DE ARAUJO REGIS
867;AVENIDA JOAO ARRUDA BRASIL
868;AVENIDA JOAO B M DE MORAES
869;AVENIDA JOAO BATISTA DAL PIVA
870;AVENIDA JOAO BATISTA MEDINA
871;AVENIDA JOAO CORREA
872;AVENIDA JOAO DAMASCENO DE SA
873;AVENIDA JOAO DURVAL CARNEIRO
874;AVENIDA JOAO FRANCISCO BENSDORF
875;AVENIDA JOAO GARCIA
876;AVENIDA JOAO GEROSA
877;AVENIDA JOAO GOMES LUCENA
878;AVENIDA JOAO GUALBERTO
879;AVENIDA JOAO JANUARIO MAGALHAES
880;AVENIDA JOAO LUIZ PESSOA NETO
881;AVENIDA JOAO MEIRELES
882;AVENIDA JOAO PAULINELLI DE CARVALHO
883;AVENIDA JOAO PAULO ABLAS
884;AVENIDA JOAO PAULO I
885;AVENIDA JOAO PAULO II
886;AVENIDA JOAO PEDRO DE MOURA
887;AVENIDA JOAO PEDRO LAUVERS
888;AVENIDA JOAO PEREIRA DE VARGAS
889;AVENIDA JOAO PESSOA
890;AVENIDA JOAO PESSOA GUERRA
891;AVENIDA JOAO PILON
892;AVENIDA JOAO PINHEIRO
893;AVENIDA JOAO RIBEIRO
894;AVENIDA JOAO VALERIO
895;AVENIDA JOAO VELOSO DA SILVA
896;AVENIDA JOAO WALLIG
897;AVENIDA JOAQUIM GARCIA
898;AVENIDA JOAQUIM GONCALVES
899;AVENIDA JOAQUIM JOSE DE SANTANA
900;AVENIDA JOAQUIM NABUCO
901;AVENIDA JOAQUIM RIBEIRO
902;AVENIDA JOAQUIM SOEIRO CARVALHO
903;AVENIDA JOCA CLAUDINO
904;AVENIDA JOEDIR ASSUNCAO COSTA
905;AVENIDA JOHN KENNEDY
906;AVENIDA JONAS HORTELIO
907;AVENIDA JONES DOS SANTOS NEVES
908;AVENIDA JORGE LAGE MOURA
909;AVENIDA JORGE RODRIGUES PASQUALINI
910;AVENIDA JORGE TIBIRICA
911;AVENIDA JORGE ZARUR
912;AVENIDA JOSE ADEMAR ETTER
913;AVENIDA JOSE ANATOLIO BARBOSA
914;AVENIDA JOSE ANTONIO VIDAL JUNIOR
915;AVENIDA JOSE BARCELOS
916;AVENIDA JOSE BENTO RIB DANTAS
917;AVENIDA JOSE BONIFACIO
918;AVENIDA JOSE DA COSTA PINHEIRO JUNIOR
919;AVENIDA JOSE DE ALENCAR
920;AVENIDA JOSE DIAS FILHO
921;AVENIDA JOSE DO PATROCINIO MILHOMEM
922;AVENIDA JOSE EMERICH
923;AVENIDA JOSE EVILASIO ASSI
924;AVENIDA JOSE FROIO
925;AVENIDA JOSE HERCULANO
926;AVENIDA JOSE LOUREIRO DE SENA
927;AVENIDA JOSE LUDOVICO
928;AVENIDA JOSE MARIA FERNANDES
929;AVENIDA JOSE MARIA WHITAKER
930;AVENIDA JOSE MODESTO DE AVILA
931;AVENIDA JOSE NEVES TEIXEIRA
932;AVENIDA JOSE PAULINO
933;AVENIDA JOSE RICARDO NALLE
934;AVENIDA JOSE RODRIGUES DO PRADO
935;AVENIDA JOSEFA NERES
936;AVENIDA JOVINO AUGUSTO DA SILVA
937;AVENIDA JUCA CORDEIRO
938;AVENIDA JUDITH LEAO CASTELO RIBEIRO
939;AVENIDA JUIZ DE FORA
940;AVENIDA JULIO ASSIS CAVALHEIRO
941;AVENIDA JULIO BORELLA
942;AVENIDA JULIO BUONO
943;AVENIDA JULIO DE CASTILHOS
944;AVENIDA JULIO MEIRELES
945;AVENIDA JUQUINHA MENDONCA
946;AVENIDA JURACI MULLER
947;AVENIDA JURACY MAGALHAES JUNIOR
948;AVENIDA JUSCELINO KUBITSCHEK
949;AVENIDA JUSCELINO KUBITSCHEK DE OLIVEIRA
950;AVENIDA JUSCELINO KUBSTICHEK DE OLIVEIRA
951;AVENIDA LAIR FELIX NUNES
952;AVENIDA LANDULFO CARIBE
953;AVENIDA LATERAL NORTE
954;AVENIDA LAURA CAVALCANTE
955;AVENIDA LAVA PES
956;AVENIDA LAZARO BRIGIDO DUTRA
957;AVENIDA LEBON REGIS
958;AVENIDA LEITE DE CASTRO
959;AVENIDA LEONARDO VILLAS BOAS
960;AVENIDA LEONCIO DE MAGALHAES
961;AVENIDA LEONCIO LOPES DE MIRANDA
962;AVENIDA LEONEL BRIZOLA
963;AVENIDA LEOPOLDINA
964;AVENIDA LEOPOLDO SANDER D
965;AVENIDA LESTE OESTE
966;AVENIDA LIBERDADE
967;AVENIDA LIDER
968;AVENIDA LINDA ANTONIO MANSUR
969;AVENIDA LINHARES
970;AVENIDA LITERIO GRECCO
971;AVENIDA LIVIO MALZONE
972;AVENIDA LOTHAR WALDEMAR HOEHNE
973;AVENIDA LOUREIRO DA SILVA
974;AVENIDA LOURIVAL NUNES
975;AVENIDA LUCIANINHO MELLI
976;AVENIDA LUCIANO MAGALHAES
977;AVENIDA LUCIDIO FLORENCIO RIBEIRO
978;AVENIDA LUCIO BITTENCOURT
979;AVENIDA LUIS DE MATOS
980;AVENIDA LUIS EDUARDO TOLEDO PRADO
981;AVENIDA LUIS MUNIZ
982;AVENIDA LUIZ AUGUSTO DE ARRUDA
983;AVENIDA LUIZ BARBOSA
984;AVENIDA LUIZ CARIACICA DOS SANTOS
985;AVENIDA LUIZ CYRINO DA SILVA
986;AVENIDA LUIZ DE CAMOES
987;AVENIDA LUIZ DO PATROCINIO FERNANDES
988;AVENIDA LUIZ GONZAGA
989;AVENIDA LUIZ PEQUINI
990;AVENIDA LUIZ PESETTI
991;AVENIDA LUIZ SMANIO
992;AVENIDA LUIZ TANURE
993;AVENIDA LUIZ TARQUINIO
994;AVENIDA MACAPA
995;AVENIDA MACARIO SUBTIL DE OLIVEIRA
996;AVENIDA MACUCO
997;AVENIDA MADRE LEONIA MILITO
998;AVENIDA MAE LUZIA
999;AVENIDA MAESTRO ANTONIO AMATO
1000;AVENIDA MAESTRO JOAO BATISTA DE QUEIROZ
1001;AVENIDA MAESTRO JOAO LUIZ DO ESPIRITO SANTO
1002;AVENIDA MAESTRO VILAS BOAS
1003;AVENIDA MAGALHAES BARATA
1004;AVENIDA MAGALHAES PINTO
1005;AVENIDA MAJOR AFONSO DE LAMBERT OLIVEIRA
1006;AVENIDA MAJOR D DE P RICARDO
1007;AVENIDA MAJOR JOSE ANTAO
1008;AVENIDA MALFLORIANO PEIXOTO
1009;AVENIDA MANDACARU
1010;AVENIDA MANGABEIRA
1011;AVENIDA MANOEL BORBA
1012;AVENIDA MANOEL DA COSTA C DE SOUZA
1013;AVENIDA MANOEL DA NOBREGA
1014;AVENIDA MANOEL ELYGIO DA MOTA
1015;AVENIDA MANOEL FORTUNATO
1016;AVENIDA MANOEL GOULART
1017;AVENIDA MANOEL NOVAES
1018;AVENIDA MANOEL RIBAS
1019;AVENIDA MANOEL ROQUE RODRIGUES
1020;AVENIDA MANOEL SILVEIRA DE AZEVEDO
1021;AVENIDA MAR VERMELHO
1022;AVENIDA MARACHAL RONDON
1023;AVENIDA MARANHAO
1024;AVENIDA MARANHAO ZONA NORTE
1025;AVENIDA MARCELINO PIRES
1026;AVENIDA MARCOLINO MARTINS CABRAL
1027;AVENIDA MARCOS FREIRE
1028;AVENIDA MARECHAL CAMPOS
1029;AVENIDA MARECHAL DEODORO
1030;AVENIDA MARECHAL DEODORO DA FONSECA
1031;AVENIDA MARECHAL DUTRA
1032;AVENIDA MARECHAL FIUZA DE CASTRO
1033;AVENIDA MARECHAL FLORIANO
1034;AVENIDA MARECHAL FLORIANO PEIXOTO
1035;AVENIDA MARECHAL HERMES
1036;AVENIDA MARECHAL RONDON
1037;AVENIDA MARECHAL TITO
1038;AVENIDA MARGINAL
1039;AVENIDA MARGINAL DIREITA DA VIA ANCHIETA
1040;AVENIDA MARGINAL DO CORREGO PIEDADE
1041;AVENIDA MARGINAL DO MARIA CHICA
1042;AVENIDA MARGINAL ENGENHEIRO CAMILO DINUCCI
1043;AVENIDA MARGINAL ESQUERDA
1044;AVENIDA MARGINAL MARIA CHICA
1045;AVENIDA MARGINAL NEBLINA
1046;AVENIDA MARIA AMALIA
1047;AVENIDA MARIA BUZOLIN
1048;AVENIDA MARIA QUITERIA
1049;AVENIDA MARINA
1050;AVENIDA MARINGA
1051;AVENIDA MARINS
1052;AVENIDA MARIO ANDREAZA
1053;AVENIDA MARIO ANDREAZZA
1054;AVENIDA MARIO CORREA
1055;AVENIDA MARIO JORGE MENEZES VIEIRA
1056;AVENIDA MARIO PEDRO VERCELLINO
1057;AVENIDA MARIPA
1058;AVENIDA MARTIM FRANCISCO
1059;AVENIDA MARTIN LUTHER KING
1060;AVENIDA MARTINS JUNIOR
1061;AVENIDA MASCARENHAS DE MORAES
1062;AVENIDA MASCOTE
1063;AVENIDA MATEO BEI
1064;AVENIDA MATEUS MOULIN
1065;AVENIDA MATHIAS STEFFENS
1066;AVENIDA MATO GROSSO
1067;AVENIDA MAUA
1068;AVENIDA MAURICIO CARDOSO
1069;AVENIDA MAX TEIXEIRA
1070;AVENIDA MEDEIROS NETO VILA DINAMARCA
1071;AVENIDA MEIRA VASCONCELOS
1072;AVENIDA MELCHERT
1073;AVENIDA MENDEL
1074;AVENIDA MENDES DA ROCHA
1075;AVENIDA MENDONCA FURTADO
1076;AVENIDA MENDONCA JUNIOR
1077;AVENIDA MENINO DE SA
1078;AVENIDA MESSIAS EDUARDO FELIX
1079;AVENIDA MESSIAS V FERREIRA
1080;AVENIDA MESTRA FININHA
1081;AVENIDA MEXICO
1082;AVENIDA MIGUEL CALIL
1083;AVENIDA MIGUEL ROSA ZONA NORTE
1084;AVENIDA MILITAO MARTINS SIMOES
1085;AVENIDA MINAS GERAIS
1086;AVENIDA MINISTRO ALFREDO NASSER
1087;AVENIDA MINISTRO CIRNE LIMA
1088;AVENIDA MINISTRO PETRONIO PORTELA
1089;AVENIDA MINISTRO SERGIO MOTTA
1090;AVENIDA MIRASSOL
1091;AVENIDA MIRASSOLANDIA
1092;AVENIDA MIRIM
1093;AVENIDA MOACIR DE MATOS
1094;AVENIDA MOEMA TINOCO DA CUNHA LIMA
1095;AVENIDA MOINHO FABRINI
1096;AVENIDA MONGOIO
1097;AVENIDA MONSENHOR ANGELO SAMPAIO
1098;AVENIDA MONSENHOR EDUARDO
1099;AVENIDA MONSENHOR SECKLER
1100;AVENIDA MONSENHOR TABOSA
1101;AVENIDA MONTE VERDE
1102;AVENIDA MONTEIRO DA FRANCA
1103;AVENIDA MONTEIRO LOBATO
1104;AVENIDA MONTEMAGNO
1105;AVENIDA MONTES CLAROS
1106;AVENIDA MORANGUEIRA
1107;AVENIDA MORIAKI UENO
1108;AVENIDA MOTA E SILVA
1109;AVENIDA MUIRAQUITA
1110;AVENIDA MUNICIPAL
1111;AVENIDA NACOES UNIDAS
1112;AVENIDA NASSIM JABUR
1113;AVENIDA NATAL LOZZI
1114;AVENIDA NATALINO JOAO BRESCANSIN
1115;AVENIDA NELCINA MARIA DE JESUS
1116;AVENIDA NELSON CAMILO FERNANDES
1117;AVENIDA NELSON LYRIO
1118;AVENIDA NEREU RAMOS
1119;AVENIDA NEWTON BELO
1120;AVENIDA NEWTON FEREIRA
1121;AVENIDA NEWTON PRADO
1122;AVENIDA NICOLAU INACIO
1123;AVENIDA NICOLAU JACINTO
1124;AVENIDA NILO COELHO
1125;AVENIDA NILO PECANHA
1126;AVENIDA NISSHIMBO DO BRASIL
1127;AVENIDA NOEL NUTELS
1128;AVENIDA NONATO MARQUES
1129;AVENIDA NOROESTE
1130;AVENIDA NORONHA ALMEIDA
1131;AVENIDA NORTE
1132;AVENIDA NORTE MIGUEL ARRAES DE ALENCAR
1133;AVENIDA NORTE SUL
1134;AVENIDA NOSSA SENHORA APARECIDA
1135;AVENIDA NOSSA SENHORA DE COPACABANA
1136;AVENIDA NOSSA SENHORA DE FATIMA
1137;AVENIDA NOSSA SRA APARECIDA
1138;AVENIDA NOVA CANTAREIRA
1139;AVENIDA NOVA FORTALEZA
1140;AVENIDA NOVE
1141;AVENIDA NOVE DE ABRIL
1142;AVENIDA NOVE DE JULHO
1143;AVENIDA OCEANICA
1144;AVENIDA OCEANO ATLANTICO
1145;AVENIDA OCTAVIO AUGUSTO RANGEL
1146;AVENIDA OCTAVIO MANGABEIRA
1147;AVENIDA ODILO M GONCALVES
1148;AVENIDA OLEGARIO MACIEL
1149;AVENIDA OLINDA
1150;AVENIDA OLINTO DEMARCHI
1151;AVENIDA OLINTO MEIRELES
1152;AVENIDA OLIVEIRA ROMA
1153;AVENIDA ONZE
1154;AVENIDA ONZE DE JUNHO
1155;AVENIDA OPERARIA
1156;AVENIDA ORESTES FEDRIZZI
1157;AVENIDA ORLANDIA
1158;AVENIDA ORLANDO RODRIGUES DA CUNHA
1159;AVENIDA OSCAR DE ALMEIDA GAMA
1160;AVENIDA OSMUNDO DOS SANTOS PELLEGRINI
1161;AVENIDA OSVALDO ARANHA
1162;AVENIDA OSVALDO GODOY GOMES
1163;AVENIDA OTACILIO JOSE DOS SANTOS
1164;AVENIDA OTACILIO NEGRAO DE LIMA
1165;AVENIDA OTACILIO TOMANIK
1166;AVENIDA OTAVIO MANGABEIRA
1167;AVENIDA OTTO BAUMGART
1168;AVENIDA OTTO RIBEIRO
1169;AVENIDA OURO
1170;AVENIDA PACAEMBU
1171;AVENIDA PADRE ANCHIETA
1172;AVENIDA PADRE ANTONIO
1173;AVENIDA PADRE ANTONIO OTERO SOARES
1174;AVENIDA PADRE CLARET
1175;AVENIDA PADRE EDMILSON SOBRINHO
1176;AVENIDA PADRE FRANC COLTURATO
1177;AVENIDA PADRE JOSE VIEGAS
1178;AVENIDA PADRE JULIO MARIA LOMBAERD
1179;AVENIDA PADRE MANUEL DA NOBREGA
1180;AVENIDA PADROEIRA DO BRASIL
1181;AVENIDA PALERMO
1182;AVENIDA PALESTINA
1183;AVENIDA PALMAS
1184;AVENIDA PANAMA
1185;AVENIDA PAPA JOAO PAULO I
1186;AVENIDA PAPA JOAO XXIII
1187;AVENIDA PAPA PAULO VI
1188;AVENIDA PAPA PIO XII
1189;AVENIDA PAPAGAIOS
1190;AVENIDA PARADA PINTO
1191;AVENIDA PARAGUACU
1192;AVENIDA PARAGUAI
1193;AVENIDA PARAGUASSU
1194;AVENIDA PARAIBA
1195;AVENIDA PARAISO
1196;AVENIDA PARAMIRIM
1197;AVENIDA PARANA
1198;AVENIDA PARANAGUA
1199;AVENIDA PARANAIBA
1200;AVENIDA PARIGOT DE SOUZA
1201;AVENIDA PASSOS
1202;AVENIDA PAULINO FERNANDES
1203;AVENIDA PAULISTA
1204;AVENIDA PAULO ALVES
1205;AVENIDA PAULO DE FRONTIN
1206;AVENIDA PAULO MARQUES
1207;AVENIDA PAVAO
1208;AVENIDA PAXICAR
1209;AVENIDA PEDRO ABREU DE LIMA
1210;AVENIDA PEDRO ADAMS FILHO
1211;AVENIDA PEDRO ANTONIO BORDIGNON
1212;AVENIDA PEDRO BOTESI
1213;AVENIDA PEDRO BUENO
1214;AVENIDA PEDRO CONSTANTINO
1215;AVENIDA PEDRO LAZARINO
1216;AVENIDA PEDRO LESSA
1217;AVENIDA PEDRO LINHARES
1218;AVENIDA PEDRO LUDOVICO
1219;AVENIDA PEDRO MIRANDA
1220;AVENIDA PEDRO PINTO DE SOUZA
1221;AVENIDA PEDRO ROSCHEL GOTTSFRITZ
1222;AVENIDA PEDROSO DE MORAIS
1223;AVENIDA PELINCA
1224;AVENIDA PELOTAS
1225;AVENIDA PENHA DE FRANCA
1226;AVENIDA PEREIRA PASSOS
1227;AVENIDA PERIMETRAL NORTE
1228;AVENIDA PERIMETRAL VI
1229;AVENIDA PERNAMBUCO
1230;AVENIDA PETROBRAS
1231;AVENIDA PHILADELPHO MANOEL GOUVEIA NETTO
1232;AVENIDA PIAUI
1233;AVENIDA PINHEIROS
1234;AVENIDA PINTOS
1235;AVENIDA PIO DE MEIRA
1236;AVENIDA PIO XII
1237;AVENIDA PIONEIRO ALFEU TEODORO DE OLIVEIRA
1238;AVENIDA PIONEIRO ANTONIO FRANCO DE MORAIS
1239;AVENIDA PIONEIRO ANTONIO RUIZ SALDANHA
1240;AVENIDA PIRACICAMIRIM
1241;AVENIDA PLANALTO
1242;AVENIDA PLINIO BRASIL MILANO
1243;AVENIDA POMPEIA
1244;AVENIDA PONCE DE ARRUDA
1245;AVENIDA PORTO ALEGRE
1246;AVENIDA PORTO DOS MASTROS
1247;AVENIDA PORTO SEGURO
1248;AVENIDA PORTUGAL
1249;AVENIDA POTIRENDABA
1250;AVENIDA PRADO JUNIOR
1251;AVENIDA PRAIA DE MURIU
1252;AVENIDA PREFEITO ALBERTO MOURA
1253;AVENIDA PREFEITO ALENCAR RIBEIRO
1254;AVENIDA PREFEITO CIRINO ADOLFO CABRAL
1255;AVENIDA PREFEITO DULCIDIO CARDOSO
1256;AVENIDA PREFEITO JACOMO NICOLAU PACCOLA
1257;AVENIDA PREFEITO JOAO BORGES FRIAS
1258;AVENIDA PREFEITO JONAS BANKS LEITE
1259;AVENIDA PREFEITO JOSE JUVENAL MAFRA
1260;AVENIDA PREFEITO MANOEL GONCALVES
1261;AVENIDA PREFEITO OSMAR CUNHA
1262;AVENIDA PREFEITO PRESTES MAIA
1263;AVENIDA PREFEITO SAMUEL BATISTA CRUZ
1264;AVENIDA PRESGETULIO VARGAS
1265;AVENIDA PRESIDENTE AFFONSO CAMARGO
1266;AVENIDA PRESIDENTE AFONSO PENA
1267;AVENIDA PRESIDENTE ALTINO
1268;AVENIDA PRESIDENTE ARTHUR BERNARDES
1269;AVENIDA PRESIDENTE ARTHUR DA SILVA BERNARDES
1270;AVENIDA PRESIDENTE CAMPOS SALLES
1271;AVENIDA PRESIDENTE CASTELO BRANCO
1272;AVENIDA PRESIDENTE COSTA E SILVA
1273;AVENIDA PRESIDENTE DUTRA
1274;AVENIDA PRESIDENTE EPITACIO PESSOA
1275;AVENIDA PRESIDENTE ERNESTO GEISEL
1276;AVENIDA PRESIDENTE EURICO GASPAR DUTRA
1277;AVENIDA PRESIDENTE FRANKLIN ROOSEVELT
1278;AVENIDA PRESIDENTE GETULIO VARGAS
1279;AVENIDA PRESIDENTE JOAO GOULART
1280;AVENIDA PRESIDENTE JUSC K DE OLIVEIRA
1281;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK
1282;AVENIDA PRESIDENTE KENNEDY
1283;AVENIDA PRESIDENTE KUBITSCHEK
1284;AVENIDA PRESIDENTE LINCOLN
1285;AVENIDA PRESIDENTE LUCENA
1286;AVENIDA PRESIDENTE MARQUES
1287;AVENIDA PRESIDENTE MEDICI
1288;AVENIDA PRESIDENTE ROOSEVELT
1289;AVENIDA PRESIDENTE TANCREDO NEVES
1290;AVENIDA PRESIDENTE VALENTIM GENTIL
1291;AVENIDA PRESIDENTE VARGAS
1292;AVENIDA PRESTES MAIA
1293;AVENIDA PRIMEIRA
1294;AVENIDA PRIMEIRO DE MAIO
1295;AVENIDA PRIMEIRO DE MARCO
1296;AVENIDA PRINCESA DO SUL
